"Date";"$LRCX";"$NVDA";"$MRK";"$AMAT";"$ASML";"$PDD";"$UBER";"$TSM";"$NVO";"$MSFT"
"2003-03-30";;;31,469383791675178;;;;;0;;23,078884462151393
"2003-04-26";;3,0691442514546425;;0,7880569183577848;;;;;;
"2003-06-28";-0,7130240428794254;;;;;;;;;
"2003-06-29";;;40,525052478676386;;-11,724190271711453;;;0;;29,65482958958586
"2003-07-26";;4,0594915913365766;;-3,8960091586734213;;;;;;
"2003-09-27";-0,6340262080350447;;;;-10,143979948313774;;;;;
"2003-09-29";;;40,23694717779765;;;;;0;;29,59639882410583
"2003-10-25";;7,532617971742722;;-7,008300331606769;;;;;;
"2003-12-27";0,5831176483950234;;;;;;;;;
"2003-12-30";;;37,24200498979361;;-10,049152901628728;;;25,27162989761415;24,550806636593013;25,992179292634525
"2004-01-24";;2,7311849781534825;;;;;;;;
"2004-01-31";;;;-1,9931586231277103;;;;;;
"2004-03-27";3,7952704237437853;;;;-1,8026075867904514;;;;;
"2004-03-30";;;36,10597330707509;;;;;28,323200594731933;;20,89698944057515
"2004-04-24";;2,5038799026598166;;;;;;;;
"2004-05-01";;;;8,99853602827289;;;;;;
"2004-06-26";11,344671594301381;;;;7,31132843506401;;;;;
"2004-06-29";;;35,74144156655788;;;;;30,25430617490663;;24,525587077507804
"2004-07-24";;1,4042861823583865;;;;;;;;
"2004-07-31";;;;17,497752358476813;;;;;;
"2004-09-25";18,990200186557452;;;;10,228156275147628;;;;;
"2004-09-29";;;31,986571828010714;;;;;32,30149301795425;;24,80890793197387
"2004-10-23";;2,0819804601613217;;;;;;;;
"2004-10-30";;;;22,00990059594015;;;;;;
"2004-12-25";23,75215892956798;;;;;;;;;
"2004-12-30";;;28,949888563866832;;15,369373527862068;;;34,400219895914894;24,04326409699976;32,88974372303374
"2005-01-29";;4,735046638537775;;24,86595038395005;;;;;;
"2005-03-26";25,50312597665631;;;;18,114999339902663;;;;;
"2005-03-30";;;28,21781087997322;;;;;34,077437594411606;;37,783601839718386
"2005-04-30";;7,073837850982151;;24,067840864023147;;;;;;
"2005-06-25";25,833886317908117;;;;19,327896288444947;;;;;
"2005-06-29";;;25,98476742558657;;;;;32,26094999829218;;36,59646124459636
"2005-07-30";;9,992256970400206;;21,8553945934032;;;;;;
"2005-09-24";23,26153591900904;;;;20,078156066313362;;;;;
"2005-09-29";;;26,091792264390772;;;;;32,7844599583926;;37,4640555280119
"2005-10-29";;11,466639867726437;;20,70940583021052;;;;;;
"2005-12-24";21,333747149587342;;;;;;;;;
"2005-12-30";;;25,152758280748138;;17,75891104945221;;;34,12622282511852;23,95734597156398;36,318576367900576
"2006-01-28";;14,171227101886737;;17,113050672111786;;;;;;
"2006-03-25";22,207758467077728;;;;;;;;;
"2006-03-30";;;23,89956209144401;;;;;36,69585388886788;;36,53931846431671
"2006-04-01";;;;;16,962845189570018;;;;;
"2006-04-29";;14,527693511768852;;18,231867752171063;;;;;;
"2006-06-24";24,648346609457846;;;;;;;;;
"2006-06-29";;;22,778980128422972;;;;;40,30105470973566;;37,19795853845807
"2006-07-01";;;;;18,684840994115753;;;;;
